object_id,name,link,image_link,location_label,location_name,type,accession,negative_number,image_source,image_type
6121,"Synagogue painting, Gute copy: Wing Panel II",https://library.artstor.org/#/asset/SS7730479_7730479_10853888,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907678.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,painting,,y738k,plan/drawing/reconstruction,film negative
6120,"Synagogue painting, Gute copy: EC 1 (David and Saul in the Wilderness of Ziph), part 1 of 5",https://library.artstor.org/#/asset/SS7730479_7730479_10853892,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907679.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,painting,,y739a,plan/drawing/reconstruction,film negative
6119,"Synagogue painting, Gute copy: EC 1 (David and Saul in the Wilderness of Ziph), part 2 of 5",https://library.artstor.org/#/asset/SS7730479_7730479_10853897,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907680.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,painting,,y739b,plan/drawing/reconstruction,film negative
6118,"Synagogue painting, Gute copy: EC 1 (David and Saul in the Wilderness of Ziph), part 3 of 5",https://library.artstor.org/#/asset/SS7730479_7730479_10853900,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907681.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,painting,,y739c,plan/drawing/reconstruction,film negative
6117,"Synagogue painting, Gute copy: EC 1 (David and Saul in the Wilderness of Ziph), part 4 of 5",https://library.artstor.org/#/asset/SS7730479_7730479_10853905,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907682.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,painting,,y739d,plan/drawing/reconstruction,film negative
6116,"Synagogue painting, Gute copy: EC 1 (David and Saul in the Wilderness of Ziph), part 5 of 5",https://library.artstor.org/#/asset/SS7730479_7730479_10853909,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907683.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,painting,,y739e,plan/drawing/reconstruction,film negative
4118,Synagogue: Dado (3 panels),https://library.artstor.org/#/asset/SS7730479_7730479_10846882,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917326.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,dado,,y744a,,film negative
6111,Synagogue: Dado (3 panels),https://library.artstor.org/#/asset/SS7730479_7730479_10853933,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907689.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,dado,,y744b,,film negative
6110,Synagogue: Dado (3 panels),https://library.artstor.org/#/asset/SS7730479_7730479_10853936,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907690.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,dado,,y744c,,film negative
6109,Synagogue: Dado (3 panels),https://library.artstor.org/#/asset/SS7730479_7730479_10853940,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907691.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,dado,,y744d,,film negative
6108,Synagogue plan with arrangements of panels on west wall: Plan IX,https://library.artstor.org/#/asset/SS7730479_7730479_10853944,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907692.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,field,,y745a,plan/drawing/reconstruction,film negative
6107,Synagogue plan with arrangements of panels: Plan X,https://library.artstor.org/#/asset/SS7730479_7730479_10853948,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907693.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,field,,y745b,plan/drawing/reconstruction,film negative
6106,Synagogue plan with arrangements of panels: Plan XI,https://library.artstor.org/#/asset/SS7730479_7730479_10853952,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907694.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,field,,y745c,plan/drawing/reconstruction,film negative
6105,Synagogue plan with arrangements of panels: Plan XII,https://library.artstor.org/#/asset/SS7730479_7730479_10853956,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907695.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,field,,y745d,plan/drawing/reconstruction,film negative
6104,"l7, drawings of stages in the development of ramp (not accurate)",https://library.artstor.org/#/asset/SS7730479_7730479_10853961,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907696.fpx/full/1024,/0/default.jpg",synagogue,"Synagogue, private houses",painting,,y745e,plan/drawing/reconstruction,film negative
13079,Synagogue - field photo of WC2 and dado,https://library.artstor.org/#/asset/SS7730479_7730479_10871807,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895842.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,dado,,y76,Dura field photo,glass negative
13078,Synagogue - field photo of WC2 and dado,https://library.artstor.org/#/asset/SS7730479_7730479_10871811,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895843.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,dado,,y77,Dura field photo,glass negative
13077,Synagogue - field photo of WC2 and dado,https://library.artstor.org/#/asset/SS7730479_7730479_10870280,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895844.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,dado,,y78,Dura field photo,glass negative
6065,Synagogue. panel WB2: Consecratio of the Tabernacle and its priests - field photo,https://library.artstor.org/#/asset/SS7730479_7730479_10852732,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907736.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,bottle,,y780,Dura field photo,film negative
6064,"Synagogue, wing panel III: Ezra reads the law (reversed neg., taken from field print)",https://library.artstor.org/#/asset/SS7730479_7730479_10852734,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907737.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,bottle,,y781,Dura field photo,film negative
6063,"Synagogue, panel WB4: Ark in the land of the Philistines",https://library.artstor.org/#/asset/SS7730479_7730479_10852736,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907738.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,bottle,,y782,Dura field photo,film negative
6059,Synagogue: drawing of pahlavi graffiti (SC 2-3),https://library.artstor.org/#/asset/SS7730479_7730479_10852744,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907742.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,fragment,,y788,plan/drawing/reconstruction,film negative
6056,"Synagogue, wing panel III: Ezra reads the law, Gute copy",https://library.artstor.org/#/asset/SS7730479_7730479_10852750,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3907745.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,fragment,,y793,plan/drawing/reconstruction,film negative
4522,"Synagogue - field photo of WA3: exodus, part",https://library.artstor.org/#/asset/SS7730479_7730479_10848015,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3916893.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,painting,"1933.101e, 1933.101f",y97,Dura field photo,glass negative
4605,Painted Tile from Synagogue,https://library.artstor.org/#/asset/SS7730479_7730479_10847696,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3916202.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,fragment,1933.284,yale1163,YUAG photo,film negative
14001,Painted Tile from Synagogue (ceiling tile),https://library.artstor.org/#/asset/SS7730479_7730479_10872841,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3894949.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,tile,,yale1166,YUAG photo,film negative
13987,Painted Tile from Synagogue (fish),https://library.artstor.org/#/asset/SS7730479_7730479_10872869,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3894963.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,tile,,yale1180,YUAG photo,film negative
4435,Tiles from Synagogue with Aramaic Inscription,https://library.artstor.org/#/asset/SS7730479_7730479_10848264,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3916983.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,jar,1938.4881,yale1395d,YUAG photo,film negative
4434,Tiles from Synagogue with Aramaic Inscription,https://library.artstor.org/#/asset/SS7730479_7730479_10848266,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3916984.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,jar,1938.4881,yale1395e,YUAG photo,film negative
11659,Tracing of Poulotsky (?) Azum Publius Inscription in Synagogue,https://library.artstor.org/#/asset/SS7730479_7730479_10835760,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3897238.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,inscription,,yale1435a,YUAG photo,film negative
11658,Tracing of Poulotsky (?) Azum Publius Inscription in Synagogue,https://library.artstor.org/#/asset/SS7730479_7730479_10866778,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3897239.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,inscription,,yale1435b,YUAG photo,film negative
11657,Tracing of Poulotsky (?) Azum Publius Inscription in Synagogue,https://library.artstor.org/#/asset/SS7730479_7730479_10866784,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3897240.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,inscription,,yale1435c,YUAG photo,film negative
11656,Tracing of Poulotsky (?) Azum Publius Inscription in Synagogue,https://library.artstor.org/#/asset/SS7730479_7730479_10866790,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3897241.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,inscription,,yale1435d,YUAG photo,film negative
12264,Synagogue Drawing with Aramaic Inscription,https://library.artstor.org/#/asset/SS7730479_7730479_10869475,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896660.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1718a,YUAG photo,film negative
12261,Drawings of Costumes,https://library.artstor.org/#/asset/SS7730479_7730479_10869491,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896663.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1720,YUAG photo,film negative
12233,"Synagogue, painting",https://library.artstor.org/#/asset/SS7730479_7730479_10869639,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896692.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,painting,,yale1742,YUAG photo,film negative
13057,Synagogue Pictoral Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10870356,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895864.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,graffito,,yale1744.1,YUAG photo,film negative
13056,Synagogue Pictoral Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10870360,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895865.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,graffito,,yale1744.2,YUAG photo,film negative
13055,Synagogue Pictoral Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10870364,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895866.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,graffito,,yale1744.3,YUAG photo,film negative
4521,Synagogue Pictoral Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10848018,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3916894.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,painting,,yale1744.4,YUAG photo,film negative
13054,Synagogue Pictoral Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10870368,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895867.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,graffito,,yale1744.5,YUAG photo,film negative
13053,Synagogue Pictoral Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10870372,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895868.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,graffito,,yale1744.6,YUAG photo,film negative
13052,Synagogue Pictoral Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10870376,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895869.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,graffito,,yale1744.7,YUAG photo,film negative
13051,Synagogue Pictoral Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10870380,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895870.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,graffito,,yale1744.8,YUAG photo,film negative
13050,Synagogue Inscription Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10870383,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895871.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,inscription,,yale1745.1,YUAG photo,film negative
13049,Synagogue Inscription Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10870387,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895872.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,inscription,,yale1745.2,YUAG photo,film negative
4520,Synagogue Inscription Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10848022,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3916895.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1745.4,YUAG photo,film negative
13048,Synagogue Inscription Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10870391,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895873.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,inscription,,yale1745.5,YUAG photo,film negative
13044,Synagogue Painting,https://library.artstor.org/#/asset/SS7730479_7730479_10870406,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895877.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,painting,,yale1747.1,YUAG photo,film negative
13043,Synagogue Painting,https://library.artstor.org/#/asset/SS7730479_7730479_10870411,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895878.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1747.2,YUAG photo,film negative
13042,"Synagogue, painting",https://library.artstor.org/#/asset/SS7730479_7730479_10870415,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895879.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1748,YUAG photo,film negative
13022,Synagogue Drawings of a detail from Exodus,https://library.artstor.org/#/asset/SS7730479_7730479_10870488,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895899.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,painting,,yale1751,YUAG photo,film negative
13021,"Synagogue, graffiti",https://library.artstor.org/#/asset/SS7730479_7730479_10870495,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895900.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,graffito,,yale1752.1,YUAG photo,film negative
13020,"Synagogue, graffiti",https://library.artstor.org/#/asset/SS7730479_7730479_10835515,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895901.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,graffito,,yale1752.2,YUAG photo,film negative
13019,"Synagogue, painting",https://library.artstor.org/#/asset/SS7730479_7730479_10870499,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895902.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1753.1,YUAG photo,film negative
4518,"Synagogue, painting",https://library.artstor.org/#/asset/SS7730479_7730479_10848030,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3916897.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1753.2,YUAG photo,film negative
13018,"Synagogue, painting",https://library.artstor.org/#/asset/SS7730479_7730479_10835517,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895903.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,painting,,yale1754,YUAG photo,film negative
13016,Synagogue; inscription tracing of pahlevi inscription by Prof. Geiger,https://library.artstor.org/#/asset/SS7730479_7730479_10870507,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895905.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,inscription,,yale1774.1,YUAG photo,film negative
13015,Synagogue; inscription tracing of pahlevi inscription by Prof. Geiger,https://library.artstor.org/#/asset/SS7730479_7730479_10870511,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895906.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,inscription,,yale1774.2,YUAG photo,film negative
4517,Synagogue; inscription tracing of pahlevi inscription by Prof. Geiger,https://library.artstor.org/#/asset/SS7730479_7730479_10848034,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3916898.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1774.4,YUAG photo,film negative
12997,"Synagogue, Drawings (N. Toll)",https://library.artstor.org/#/asset/SS7730479_7730479_10870574,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895923.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1787.1,YUAG photo,film negative
12996,"Synagogue, Drawings (N. Toll)",https://library.artstor.org/#/asset/SS7730479_7730479_10870578,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895924.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,painting,,yale1787.2,YUAG photo,film negative
12944,Painting of Belshazzar's Feast and the Fall of Babylon (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10870840,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895976.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1864,YUAG photo,film negative
12943,Painting of Belshazzar's Feast and the Fall of Babylon (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10870847,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895977.fpx/full/1024,/0/default.jpg",synagogue,Synagogue EC2,painting,,yale1865,YUAG photo,film negative
12942,Painting of David and Saul in the wilderness of Ziph,https://library.artstor.org/#/asset/SS7730479_7730479_10870852,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895978.fpx/full/1024,/0/default.jpg",synagogue,Synagogue EC1,painting,,yale1867,YUAG photo,film negative
4512,Painting of  Hannah and Samuel at Skiloh (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10848054,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3916903.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1871,YUAG photo,film negative
12941,Painting of  Solomon receives the Queen of Sheba (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10870858,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895979.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1872,YUAG photo,film negative
12940,"Painting of Ezekiel, the Destruction and Restoration of National Life (drawing)",https://library.artstor.org/#/asset/SS7730479_7730479_10870864,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895980.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1873,YUAG photo,film negative
12939,Painting of Hannah and Samuel at Shiloh (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10870870,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895981.fpx/full/1024,/0/default.jpg",synagogue,Synagogue  NB2,painting,,yale1876,YUAG photo,film negative
12938,Painting of  Solomon receives Queen of Sheba (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10835587,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895982.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1877,YUAG photo,film negative
12937,Painting of Jacob at Bethel (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10870876,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895983.fpx/full/1024,/0/default.jpg",synagogue,Synagogue NA 1,painting,,yale1878,YUAG photo,film negative
12936,"Painting of Unidentified Scene, gute copy (drawing)",https://library.artstor.org/#/asset/SS7730479_7730479_10870883,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895984.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1879,YUAG photo,film negative
15026,"Painting of Ezekiel, The Destruction and Resturatrion of National Life (drawing)",https://library.artstor.org/#/asset/SS7730479_7730479_10870889,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895985.fpx/-50,-180,1009,657/1009,/0/default.jpg",synagogue,Synagogue NC1,painting,,yale1880,YUAG photo,film negative
12935,"Painting of  David and Saul in the Wilderness of Ziph, Gute copy (drawing)",https://library.artstor.org/#/asset/SS7730479_7730479_10870894,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895986.fpx/full/1024,/0/default.jpg",synagogue,Synagogue EC1,painting,,yale1881,YUAG photo,film negative
12934,Painting of Ezekiel - the Destruction and Restoration of National Life - past (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10870901,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895987.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1885,YUAG photo,film negative
12933,Painting of Battle of Ebenezer - scene 1 - past (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10870908,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895988.fpx/full/1024,/0/default.jpg",synagogue,Synagogue NB 1,painting,,yale1888,YUAG photo,film negative
12932,Painting of Battle of Ebenezer - scene 2 - past (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10835591,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895989.fpx/full/1024,/0/default.jpg",synagogue,Synagogue NB1,painting,,yale1889,YUAG photo,film negative
12931,Painting of David and Saul in the Wilderness of Ziph (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10870913,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895990.fpx/full/1024,/0/default.jpg",synagogue,Synagogue EC 1,painting,,yale1890,YUAG photo,film negative
12930,Painting of Wing Panel IV - Abraham (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10870919,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895991.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,painting,,yale1891,YUAG photo,film negative
12929,Painting of Consecration of the Tabernacle and its priests (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10870923,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895992.fpx/full/1024,/0/default.jpg",synagogue,Synagogue WB 2,painting,,yale1892,YUAG photo,film negative
12928,Painting of Wilderness Encampment and Miraculous Well of Be'er (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10870929,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895993.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1893,YUAG photo,film negative
12927,Painting of Exodus and Crossing of the Red Sea (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10870935,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895994.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1894,YUAG photo,film negative
12926,Painting of Jacob and Bethel (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10870941,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895995.fpx/full/1024,/0/default.jpg",synagogue,Synagogue NA 1,painting,,yale1895,YUAG photo,film negative
12925,Painting of The Infancy of  Moses (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10870946,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895996.fpx/full/1024,/0/default.jpg",synagogue,Synagogue WC 4,painting,,yale1896,YUAG photo,film negative
12924,Painting of details Wing Panal I and II (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10835595,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895997.fpx/full/,1024/0/default.jpg",synagogue,"Synagogue WC 4, WB 2",painting,,yale1898,YUAG photo,film negative
12923,Painting of details (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10870951,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895998.fpx/full/,1024/0/default.jpg",synagogue,"Synagogue WC 4, NB 1",painting,,yale1899,YUAG photo,film negative
12922,Painting of details (drawing),https://library.artstor.org/#/asset/SS7730479_7730479_10870959,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3895999.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale1900,YUAG photo,film negative
12921,"Painting of details, upper central panel (drawing)",https://library.artstor.org/#/asset/SS7730479_7730479_10870964,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896000.fpx/full/,1024/0/default.jpg",synagogue,Synagogue WB2,painting,,yale1901,YUAG photo,film negative
12919,Drawing of mask of Dado,https://library.artstor.org/#/asset/SS7730479_7730479_10870976,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896002.fpx/full/,1024/0/default.jpg",synagogue,Synagogue SD 5,painting,,yale1903,YUAG photo,film negative
12918,Drawing of mask from Dado,https://library.artstor.org/#/asset/SS7730479_7730479_10870982,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896003.fpx/full/,1024/0/default.jpg",synagogue,Synagogue SD 7,painting,,yale1904,YUAG photo,film negative
12917,Drawing of mask from Dado,https://library.artstor.org/#/asset/SS7730479_7730479_10870988,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896004.fpx/full/,1024/0/default.jpg",synagogue,Synagogue WD 2 (S),painting,,yale1905,YUAG photo,film negative
12916,Drawing of mask from Dado,https://library.artstor.org/#/asset/SS7730479_7730479_10870994,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896005.fpx/full/,1024/0/default.jpg",synagogue,Synagogue WD 2 (S),painting,,yale1906,YUAG photo,film negative
12915,Drawing of mask from Dado,https://library.artstor.org/#/asset/SS7730479_7730479_10871001,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896006.fpx/full/,1024/0/default.jpg",synagogue,Synagogue WD 6 (S),painting,,yale1907,YUAG photo,film negative
12914,Drawing of mask from Dado,https://library.artstor.org/#/asset/SS7730479_7730479_10871007,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896007.fpx/full/,1024/0/default.jpg",synagogue,Synagogue ND 7,painting,,yale1908,YUAG photo,film negative
12913,Drawing of mask from Dado,https://library.artstor.org/#/asset/SS7730479_7730479_10871012,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896008.fpx/full/,1024/0/default.jpg",synagogue,Synagogue ND 5,painting,,yale1909,YUAG photo,film negative
12770,Tiles with painted inscription,https://library.artstor.org/#/asset/SS7730479_7730479_10871617,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896154.fpx/full/,1024/0/default.jpg",synagogue,Synagogue,tile,,yale2018.1,YUAG photo,film negative
12769,Tiles with painted inscription,https://library.artstor.org/#/asset/SS7730479_7730479_10869885,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896155.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,tile,,yale2018.2,YUAG photo,film negative
12760,Infancy of Moses - detail,https://library.artstor.org/#/asset/SS7730479_7730479_10869903,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896164.fpx/full/,1024/0/default.jpg",synagogue,Synagogue wc4,painting,,yale2050,YUAG photo,film negative
12759,Archivolt of Torah Shrine - drawing showing holes,https://library.artstor.org/#/asset/SS7730479_7730479_10869905,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896165.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale2051,YUAG photo,film negative
12757,Central Area - detail drawing showing holes,https://library.artstor.org/#/asset/SS7730479_7730479_10869909,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896167.fpx/full/1024,/0/default.jpg",synagogue,Synagogue,painting,,yale2053,YUAG photo,film negative
12755,Wilderness Encampment - drawing showing background scheme,https://library.artstor.org/#/asset/SS7730479_7730479_10869913,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896169.fpx/full/1024,/0/default.jpg",synagogue,Synagogue wb1,painting,,yale2055,YUAG photo,film negative
